Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Impressions,Clicks,Click-Thru Rate (CTR),Bid Value,Suggested lower bid range,Suggested upper bid range,Spend,Total Advertising Cost of Sales (ACoS),Total Return on Advertising Spend (RoAS),14 Day Total Sales (₹),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate
2020-02-27,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,60,0,0.0,₹ 31.96,₹ 13.06,₹ 43.32,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,joint pain relief,PHRASE,70,0,0.0,₹ 31.96,₹ 13.06,₹ 43.32,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-01,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,46,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,42,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-03,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,55,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,44,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-06,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,62,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-07,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,52,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,71,0,0.0,₹ 25.13,₹ 6.64,₹ 42.91,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-10,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,50,0,0.0,₹ 32.80,₹ 17.12,₹ 47.17,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-11,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,79,0,0.0,₹ 32.81,₹ 17.13,₹ 47.18,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-12,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,20,0,0.0,₹ 32.82,₹ 17.14,₹ 47.19,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-13,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,25,0,0.0,₹ 32.83,₹ 17.15,₹ 47.20,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-14,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,16,0,0.0,₹ 32.84,₹ 17.16,₹ 47.21,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,50,0,0.0,₹ 32.85,₹ 17.17,₹ 47.22,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,51,0,0.0,₹ 32.86,₹ 17.18,₹ 47.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,22,0,0.0,₹ 22.44,₹ 1.07,₹ 4.73,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,65,0,0.0,₹ 22.45,₹ 1.08,₹ 4.74,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,26,0,0.0,₹ 22.46,₹ 1.09,₹ 4.75,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,67,0,0.0,₹ 22.47,₹ 1.10,₹ 4.76,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,27,0,0.0,₹ 25.89,₹ 2.04,₹ 25.27,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,23,0,0.0,₹ 25.90,₹ 2.05,₹ 25.28,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-25,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,34,0,0.0,₹ 25.91,₹ 2.06,₹ 25.29,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-26,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,28,0,0.0,₹ 25.92,₹ 2.07,₹ 25.30,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-27,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,29,0,0.0,₹ 25.93,₹ 2.08,₹ 25.31,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,38,0,0.0,₹ 25.94,₹ 2.09,₹ 25.32,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,knee pain relief products,PHRASE,17,0,0.0,₹ 25.95,₹ 2.10,₹ 25.33,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-01,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,24,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,13,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-03,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,12,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-04,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,9,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-05,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,22,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-06,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,13,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-07,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,13,2,0.153846,₹ 35.96,₹ 2.59,₹ 20.66,₹ 71.92,0.224371,4.46,₹ 320.54,1,1,0.5
2020-02-08,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,14,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-09,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,39,0,0.0,₹ 35.96,₹ 2.59,₹ 20.66,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-10,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,28,1,0.035714,₹ 24.52,₹ 15.26,₹ 42.17,₹ 24.52,0.076496,13.07,₹ 320.54,1,1,1.0
2020-02-13,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,9,0,0.0,₹ 23.35,₹ 19.22,₹ 14.80,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-15,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,25,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-16,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,28,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-17,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,16,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-18,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,15,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-19,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,20,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-20,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,10,0,0.0,₹ 14.56,₹ 0.74,₹ 1.23,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,23,0,0.0,₹ 35.25,₹ 35.10,₹ 32.04,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,41,0,0.0,₹ 35.25,₹ 35.10,₹ 32.04,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,8,0,0.0,₹ 35.25,₹ 35.10,₹ 32.04,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-25,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,7,0,0.0,₹ 35.25,₹ 35.10,₹ 32.04,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-27,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,6,0,0.0,₹ 35.25,₹ 35.10,₹ 32.04,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,pain relief massage oil,PHRASE,7,0,0.0,₹ 32.23,₹ 11.58,₹ 63.47,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-02,Not grouped,INR,Pain relief Oil || SP || Generic-New || 18th Jan'19,Generic,ortho oil,EXACT,14,0,0.0,₹ 32.23,₹ 11.58,₹ 63.47,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj oil,PHRASE,1157,0,0.0,₹ 42.86,₹ 17.95,₹ 58.47,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj oil,PHRASE,2797,2,0.000715,₹ 42.86,₹ 17.95,₹ 58.47,₹ 85.71,0.275055,3.64,₹ 311.61,1,1,0.5
2020-02-23,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj oil,PHRASE,3039,4,0.001316,₹ 37.01,₹ 19.22,₹ 26.74,₹ 148.02,0.475017,2.11,₹ 311.61,1,1,0.25
2020-02-24,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj oil for hair growth,PHRASE,14,0,0.0,₹ 58.96,₹ 33.45,₹ 59.42,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,848,0,0.0,₹ 34.12,₹ 30.74,₹ 14.14,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,651,0,0.0,₹ 34.12,₹ 30.74,₹ 14.14,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,246,0,0.0,₹ 34.12,₹ 30.74,₹ 14.14,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-25,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,364,0,0.0,₹ 34.12,₹ 30.74,₹ 14.14,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,744,0,0.0,₹ 49.79,₹ 13.48,₹ 83.65,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,bhringraj hair oil,PHRASE,328,0,0.0,₹ 49.79,₹ 13.48,₹ 83.65,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-21,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,24,0,0.0,₹ 29.95,₹ 24.07,₹ 19.59,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,17,0,0.0,₹ 29.96,₹ 24.08,₹ 19.60,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-23,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,23,0,0.0,₹ 29.97,₹ 24.09,₹ 19.61,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,11,0,0.0,₹ 29.98,₹ 24.10,₹ 19.62,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-27,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,21,0,0.0,₹ 26.90,₹ 5.84,₹ 40.28,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,58,0,0.0,₹ 26.91,₹ 5.85,₹ 40.29,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil hair,EXACT,14,0,0.0,₹ 26.92,₹ 5.86,₹ 40.30,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-22,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,326,0,0.0,₹ 21.97,₹ 4.03,₹ 19.97,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,138,0,0.0,₹ 28.36,₹ 23.12,₹ 43.90,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-26,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,348,0,0.0,₹ 26.48,₹ 2.81,₹ 44.84,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-27,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,284,0,0.0,₹ 26.48,₹ 2.81,₹ 44.84,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-28,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,407,0,0.0,₹ 26.48,₹ 2.81,₹ 44.84,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-29,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,vitamin e oil,EXACT,212,0,0.0,₹ 26.48,₹ 2.81,₹ 44.84,₹ 0.00,0.0,0.0,₹ 0.00,0,0,0.0
2020-02-24,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,hair oil,EXACT,8719,41,0.004702,₹ 50.45,₹ 47.39,₹ 17.72,"₹ 2,068.44",6.637913,0.15,₹ 311.61,1,1,0.02439
2020-02-27,Not grouped,INR,Hair Oil || SP || Generic || 21st feb'20,Hair Oil-SP-Generic,hair oil,EXACT,6959,29,0.004167,₹ 53.27,₹ 5.91,₹ 22.21,"₹ 1,544.72",4.957222,0.2,₹ 311.61,1,1,0.034483
